Id,SalePrice
2735,140446.1348083942
2736,153427.95470339278
2737,125920.10555300541
2738,133658.96837099214
2739,159619.05778347718
2740,138262.7778233912
2741,146442.1147091234
2742,153750.09112413911
2743,149999.6649820917
2744,162025.92023849706
2745,139164.92641532468
2746,134768.82216220401
2747,147376.43995431668
2748,126851.38395183458
2749,134686.92240206106
2750,128702.11200530954
2751,137553.50093747172
2752,203616.9256519051
2753,143455.3192860518
2754,230274.91571144696
2755,129350.51997938029
2756,90184.81282842006
2757,67133.03059979639
2758,88065.00413117425
2759,163462.35340548778
2760,117633.53348580418
2761,155884.1911552768
2762,151208.17355481395
2763,180835.99859338612
2764,150888.58984832195
2765,291047.52880507795
2766,133175.11371535633
2767,83739.56296489271
2768,129678.52539111054
2769,135296.04243962414
2770,146117.59092787284
2771,117766.8944149274
2772,112450.30694655981
2773,161421.64637374063
2774,146738.2217000121
2775,121216.77991900365
2776,146763.68907877093
2777,149356.01156094176
2778,104376.43182783885
2779,134342.4755342886
2780,99072.29723942923
2781,95235.9595133691
2782,95513.96570960878
2783,92978.58576724146
2784,125177.6202913681
2785,137598.27185076693
2786,74973.20058756754
2787,125003.92197175094
2788,71654.63466645883
2789,167343.63936774593
2790,89017.37032832531
2791,116834.3113776396
2792,62540.50867729266
2793,173618.8593564479
2794,95198.1081629747
2795,121359.16193961508
2796,97886.17377028872
2797,188410.71820655564
2798,103476.56373340919
2799,113376.44146214075
2800,63246.159151955835
2801,103702.87243447673
2802,128650.46717281658
2803,146928.62948046287
2804,141960.01214609417
2805,103344.98597986352
2806,82968.89953753432
2807,159186.8272738588
2808,151819.88394163983
2809,135752.45387207126
2810,131577.48125832353
2811,156902.01205642635
2812,154717.3360011763
2813,146696.11421401895
2814,151175.29063025062
2815,97846.9968339205
2816,242658.36081271945
2817,147081.50397319964
2818,127508.20902489385
2819,172183.4522422519
2820,137754.5426788691
2821,101677.09062988772
2822,185918.965766079
2823,266292.880541064
2824,169031.76130021864
2825,151350.29198858343
2826,132088.9501167816
2827,138736.4837095254
2828,201030.9013003008
2829,206374.4189699695
2830,211182.5949023283
2831,180848.39615923664
2832,247838.30624274333
2833,297281.31677897956
2834,206750.87442683722
2835,216097.9839391045
2836,192461.6728213104
2837,140992.16517947425
2838,146186.54574916098
2839,185392.60230584163
2840,188278.99800926962
2841,201739.36755470623
2842,234452.66883923192
2843,149282.72050333465
2844,158216.89497031926
2845,123789.00086347404
2846,209680.22249745985
2847,199585.1122663357
2848,207718.294909354
2849,191010.21281212053
2850,288206.13014367485
2851,229325.3629624131
2852,215292.57121527544
2853,247987.5325631406
2854,140887.19383588008
2855,192648.86522975005
2856,197819.50333351185
2857,187060.5131000447
2858,198800.47711752972
2859,115224.42469274724
2860,118761.21505180278
2861,121485.75198547487
2862,183296.28233716774
2863,121849.02392224623
2864,207440.45248970162
2865,133131.35619277332
2866,146305.97506842506
2867,96792.29311051212
2868,86488.04260758021
2869,103334.95902650562
2870,121435.72896628747
2871,78401.6401342274
2872,59368.12830388296
2873,93886.75605855184
2874,146257.42413438522
2875,112713.31461386447
2876,160694.19365242304
2877,136232.6524172962
2878,172257.51230585037
2879,140877.66715505806
2880,95832.48511563479
2881,146731.75009286724
2882,173899.4327002316
2883,197165.6607578619
2884,192792.70652823983
2885,188324.44911183414
2886,234910.2987869315
2887,89873.27774638338
2888,134703.54813940753
2889,53033.84659399344
2890,75029.37059102811
2891,135290.77160813735
2892,57306.28642955671
2893,89110.45157761255
2894,64733.67067933083
2895,303839.5989123797
2896,281902.7542391778
2897,198718.56670536977
2898,142596.0418315186
2899,216734.37255957592
2900,154293.08549106267
2901,200650.29175293422
2902,188293.73402151247
2903,336014.8212330522
2904,352173.8447081939
2905,92955.69760706935
2906,186650.9880549089
2907,117466.17009451702
2908,137356.69689372572
2909,143878.1828797294
2910,78263.6064952348
2911,82618.72210524883
2912,147491.44026581265
2913,85739.69982872305
2914,77510.14614511233
2915,84623.21092937946
2916,87714.97149071084
2917,162455.6464822403
2918,119064.91598301716
2919,221235.04683848156
